relative_position_r,relative_position_t,relative_position_n,relative_velocity_r,relative_velocity_t,relative_velocity_n,miss_distance
359.7,11191.5,15793.1,33.0,-9991.7,7079.4,19359.0
-107.5,1207.9,10474.5,-11.4,-14783.7,1699.5,10544.0
-68.7,10134.4,1102.1,14.9,-176.5,1624.4,10194.0
418.0,-9544.6,8246.5,-31.5,-6542.7,-7574.2,12620.0
118.6,150.3,-695.8,-42.8,-14278.7,-3048.6,721.0
58.6,-2491.0,4197.8,-2.0,-10982.8,-6509.7,4881.0
210.6,56.2,-37.6,-38.4,-4628.6,-6937.2,221.0
-524.1,5752.6,-33905.0,-7.6,-14765.2,-2506.0,34393.0
-369.7,3016.2,11310.2,-157.7,-14025.6,3730.1,11711.0
-1542.2,-11700.5,39850.4,7.2,-13909.0,-4083.6,41561.0
-281.0,-3808.3,1976.7,91.8,-3092.5,-5947.6,4299.0
66.0,2529.0,4131.6,-2.3,-10890.9,6676.1,4844.0
380.0,6569.3,-2204.3,-47.9,-1506.3,-4500.1,6939.0
-214.3,-5758.7,-913.7,2.0,-376.7,2373.5,5834.0
342.8,-855.9,-4248.7,-35.5,-14303.9,2868.0,4347.0
-184.2,27626.2,12027.4,-36.7,-2432.5,5586.6,30131.0
-139.2,9075.6,4084.3,-56.0,-2496.2,5543.2,9953.0
1312.6,-4633.2,-15556.3,-52.6,-14014.8,4167.6,16284.0
-255.7,10977.5,-2836.2,-5.5,-947.6,-3667.3,11340.0
-67.8,5122.8,-4333.9,-31.2,-6209.2,-7338.3,6710.0
-905.3,10469.9,31090.3,3.6,-13453.6,4530.6,32818.0
14.2,-31373.9,-13591.4,56.1,-2352.9,5431.5,34191.0
-192.6,30.0,-154.7,-81.7,-14411.3,-2742.1,248.0
187.8,155.1,898.4,-6.2,-14500.9,2453.7,930.0
-8.4,-13.3,144.1,-0.1,-14925.5,-1558.3,144.0
21.1,2309.1,-11208.5,30.1,-14452.7,-2979.5,11443.0
66.0,9783.5,-10911.5,-22.3,-8348.7,-7482.7,14655.0
1374.3,-39399.2,3970.9,29.9,-151.9,-1517.8,39622.0
-806.9,-386.6,2904.0,-1.8,-14927.6,-1983.4,3038.0
311.3,727.7,-56.2,-40.9,-63.8,-1053.8,793.0
1637.0,-1830.0,8446.4,-35.8,-14439.8,-3119.0,8796.0
1421.2,-28419.4,45824.9,-33.7,-10811.0,-6703.1,53940.0
719.6,-38641.8,-47973.2,57.7,-9220.8,7428.5,61604.0
-394.9,8701.8,22828.5,-53.3,-13089.6,4988.6,24433.0
344.2,-7253.9,-31331.0,-14.0,-14456.8,3345.3,32161.0
-437.9,13770.2,-11125.2,-17.5,-5908.3,-7313.6,17708.0
123.5,-2128.6,-13453.4,13.5,-14868.4,2354.0,13621.0
-1467.1,12484.7,-17810.5,23.5,-10047.3,-7044.5,21799.0
103.5,2830.4,5586.9,46.9,-11973.9,6058.4,6263.0
-142.2,18849.3,-3321.4,-35.1,-539.3,-3058.8,19140.0
1271.2,1837.1,1173.6,-14.9,-4378.8,6869.3,2523.0
-313.4,9435.0,16162.1,-17.0,-11277.6,6583.2,18717.0
159.2,8918.1,9376.9,41.1,-7905.9,7518.5,12941.0
-611.3,378.5,-2607.7,67.3,-14668.1,-2139.4,2705.0
130.4,-1400.0,-5886.8,-164.0,-14211.5,3379.1,6052.0
-865.0,19185.1,6454.3,-139.6,-1476.9,4370.3,20260.0
900.7,70.7,775.2,97.8,-15005.7,1274.7,1190.0
-221.6,1659.4,-7434.9,-21.5,-14326.0,-3201.3,7621.0
145.2,-3472.1,9497.3,38.9,-13116.2,-4799.1,10113.0
-1891.1,-4238.8,853.2,2.2,-598.7,-2969.9,4719.0
136.2,1383.0,-434.9,-19.2,-1367.4,-4349.2,1456.0
413.0,6641.3,15073.1,-16.0,-12648.9,5570.2,16476.0
1040.5,7973.6,2481.0,-16.7,-1336.6,4301.9,8415.0
182.1,-613.3,-2308.0,-15.0,-13882.1,3712.4,2395.0
1322.3,13055.1,11123.4,-1271.9,-8257.4,9841.9,17202.0
17.5,-1299.3,1886.3,2.6,-10360.7,-7137.8,2290.0
226.4,3803.3,-2265.4,-142.1,-4012.6,-6751.9,4432.0
-378.1,37778.0,-12663.8,-34.1,-1511.1,-4507.3,39845.0
-92.4,-41825.8,-529.2,46.6,-2.5,186.4,41829.0
-57.3,1163.8,233.4,-15.4,-577.9,2882.5,1188.0
606.9,-6239.6,9877.6,-2.3,-10734.9,-6780.9,11699.0
25.7,-6956.4,8295.2,10.1,-8798.6,-7376.7,10825.0
-75.2,-4650.2,1478.1,40.6,-1392.4,-4382.3,4880.0
-43.1,6525.9,-1697.7,-59.9,-943.3,-3625.8,6743.0
-395.9,-796.4,-7426.1,17.8,-14869.5,1592.2,7479.0
-880.0,22660.8,12336.2,-13.2,-3458.3,6351.9,25816.0
82.4,-17297.1,-24556.4,31.0,-10074.8,7095.9,30036.0
219.2,67.4,-33.7,-76.5,-2614.2,-5687.1,231.0
-1294.5,172.7,985.5,7.7,-14521.5,2581.2,1636.0
158.3,-18106.3,4880.1,33.5,-1009.2,-3745.8,18753.0
-162.2,17499.8,-10046.0,-398.7,-3813.4,-6635.9,20178.0
128.9,9183.8,9652.5,40.6,-7906.3,7518.5,13324.0
-88.6,21141.6,14444.0,-283.7,-4845.8,7092.5,25604.0
-122.0,-834.6,-2010.4,-11.7,-12693.0,5251.2,2180.0
-223.6,459.7,4955.2,14.4,-14800.9,1385.5,4981.0
-487.9,-17383.0,20038.3,24.9,-8522.3,-7391.0,26531.0
1093.5,-3378.9,16383.2,-5.0,-14699.0,-3034.7,16763.0
-273.0,-13789.9,26922.5,-73.0,-11888.8,-6088.5,30249.0
173.8,15579.4,-4977.2,316.2,-1471.8,-4595.2,16356.0
185.7,-13227.3,3547.5,24.9,-1003.9,-3744.6,13696.0
320.5,-3082.9,-17575.0,-17.5,-14656.2,2569.0,17846.0
-124.3,-8949.4,10674.9,12.5,-8796.7,-7377.1,13930.0
-661.9,-27823.4,-4461.3,33.5,-388.2,2415.7,28186.0
-85.8,-2140.8,-9995.5,-9.8,-14331.9,3070.7,10222.0
-1130.3,17142.5,-21311.9,70.5,-9089.7,-7316.3,27374.0
135.9,-3815.8,-3918.7,-13.1,-7683.1,7486.7,5471.0
362.8,-7121.7,24083.1,28.9,-13774.4,-4075.1,25116.0
250.5,19975.3,15309.9,-44.8,-5515.1,7197.1,25168.0
49.1,104.1,-1356.4,2.7,-14976.9,-1163.7,1361.0
-335.8,-9171.1,-25219.9,-15.2,-13241.9,4815.3,26837.0
-98.7,419.7,1868.6,0.9,-14289.5,3227.9,1917.0
-966.2,-21814.6,11932.5,22.4,-3438.3,-6284.3,24883.0
96.7,4802.0,-2073.7,310.9,-2450.7,-5662.2,5231.0
-1619.9,-4974.0,-12871.7,-33.0,-13023.8,5034.5,13894.0
-108.0,-947.8,-747.4,-20.9,-5773.3,7301.8,1211.0
-329.1,9121.0,20868.3,-60.9,-12584.4,5500.8,22776.0
77.5,-14601.3,-20729.5,28.1,-10074.7,7096.0,25355.0
432.5,11521.9,-2853.7,-19.0,-860.8,-3478.5,11877.0
-5.7,19738.7,-8245.5,-20.2,-2270.3,-5434.6,21391.0
588.4,-5031.9,1021.4,29.3,-609.8,-3020.9,5168.0
957.2,7446.9,-9500.9,12.1,-9315.3,-7302.5,12109.0
-111.7,548.5,466.6,97.8,-6222.2,7322.7,728.0
-494.2,1074.0,23563.4,11.2,-15185.4,694.6,23592.0
115.8,133.5,-645.8,-42.9,-14278.7,-3048.6,669.0
-297.4,-1626.0,-10866.2,37.6,-14756.3,2211.1,10991.0
-26.0,7299.5,6179.0,84.0,-6305.0,7445.7,9563.0
-183.5,4450.0,-11537.0,-48.0,-13027.7,-5025.7,12366.0
834.6,8957.3,27791.5,13.2,-13613.6,4387.5,29211.0
144.9,582.4,-539.3,28.5,-6905.6,-7471.2,806.0
1899.1,7534.7,2761.5,-79.8,-1730.8,4776.8,8246.0
-619.8,2609.7,-10301.5,21.8,-14120.4,-3580.0,10645.0
12.0,-1731.8,-4331.3,20.9,-12927.6,5179.0,4664.0
247.0,-695.0,2315.2,1.2,-13747.2,-4102.2,2429.0
-76.0,-677.5,-928.8,22.0,-9759.4,7081.6,1152.0
1067.9,12762.2,19910.6,-106.3,-10740.5,6891.3,23673.0
349.0,-16762.0,-14951.8,55.1,-6671.0,7478.7,22464.0
33.1,3475.2,3255.8,11.3,-7045.7,7522.5,4762.0
-284.4,-11530.1,-6001.8,25.6,-3202.2,6152.2,13001.0
-734.5,43200.7,13984.8,-35.9,-1486.7,4590.8,45413.0
-431.4,13199.1,20909.2,33.2,-10801.3,6821.0,24730.0
105.2,-4063.9,-2494.6,76.1,-5044.9,8212.0,4769.0
-138.6,-9070.8,1242.1,60.1,-278.4,-2026.9,9156.0
-395.4,76.5,-744.8,86.6,-14948.2,-1546.1,846.0
-338.4,11495.8,-12561.3,-15.5,-8201.3,-7506.9,17031.0
297.6,-20748.6,41312.9,17.4,-11974.4,-6015.0,46231.0
194.6,-25447.5,-21883.1,82.0,-6315.7,7344.0,33563.0
-390.0,4757.2,-20740.3,-35.3,-14253.9,-3268.9,21282.0
215.7,6441.3,6849.8,-3.1,-7985.2,7513.4,9405.0
-195.2,-6170.2,-13315.8,-0.7,-12671.8,5867.9,14677.0
416.3,4549.3,5712.6,-13.6,-9244.4,7364.4,7314.0
-91.7,22682.9,-4400.0,5.0,-562.9,-2901.6,23105.0
-319.0,-4730.0,8775.4,42.8,-11516.9,-6209.3,9974.0
-354.6,41402.9,-35106.2,6.9,-6280.8,-7408.1,54284.0
1530.7,-31092.5,-35230.8,30.3,-8533.4,7533.0,47013.0
322.5,32283.3,39334.1,-48.2,-8943.6,7341.7,50887.0
-1998.6,5578.9,-8321.4,0.4,-10476.2,-7025.4,10215.0
-215.9,-6756.8,-18341.5,4.3,-13272.8,4891.1,19547.0
1708.1,-6193.2,3586.7,38.2,-3708.6,-6419.8,7357.0
-373.2,25252.2,-1472.5,-30.1,-43.4,-736.2,25297.0
19.1,8572.7,-5433.5,-0.9,-4390.8,-6924.4,10149.0
79.4,5530.8,2573.4,59.7,-2682.2,5763.0,6100.0
-186.3,5908.5,-3685.8,-4.0,-4168.8,-6681.1,6966.0
-332.8,-1997.8,-5181.4,184.2,-13028.3,5020.9,5563.0
159.3,-797.9,1254.5,14.0,-10601.1,-6727.2,1495.0
-6.6,1691.3,2565.5,-105.5,-10548.1,6941.1,3072.0
247.5,3844.0,15458.3,35.6,-14198.3,3529.8,15931.0
63.4,215.0,-3454.8,10.7,-14940.7,-947.9,3462.0
-559.7,-1981.5,17782.6,-18.1,-15044.7,-1674.6,17901.0
198.4,-9300.3,16564.6,22.6,-11489.8,-6450.0,18997.0
398.0,11525.3,-19929.5,-60.0,-11298.2,-6536.8,23025.0
326.4,4924.9,22065.2,-24.5,-14341.3,3199.4,22610.0
390.2,31720.9,20080.9,-34.6,-4355.4,6880.8,37544.0
-542.1,-21663.3,8463.4,-60.6,-2002.9,-5130.3,23264.0
437.6,26664.2,7741.7,53.1,-1170.6,4028.4,27768.0
-904.6,-1822.7,5514.7,107.7,-13622.1,-4492.8,5878.0
308.6,-13693.5,-2670.9,-97.8,-531.1,2712.2,13954.0
-643.5,-464.0,4260.3,-19.6,-15049.3,-1654.2,4333.0
-129.7,1564.0,9528.4,41.2,-14566.0,2396.0,9656.0
-1611.5,4147.6,14855.3,-26.9,-13896.8,3875.4,15507.0
-431.9,-156.3,-3156.4,22.3,-15191.1,732.5,3189.0
-108.7,-309.5,1176.6,-47.4,-14102.3,-3665.3,1221.0
94.5,3686.5,-1998.8,-27.6,-3384.9,-6246.3,4194.0
149.8,219.7,-389.8,3.1,-11242.5,-6404.0,471.0
-1345.5,-16068.5,11474.6,3.5,-5067.7,-7096.5,19790.0
321.9,-1116.5,1495.1,-49.4,-9620.9,-7156.6,1893.0
-200.3,19761.4,21347.5,-6.0,-8012.8,7417.7,29090.0
910.2,11046.4,1786.9,648.8,-900.4,5239.4,11226.0
-304.8,-3608.9,13264.2,-6.5,-14044.3,-3824.5,13749.0
-744.7,5830.8,7798.6,-11.9,-9594.3,7174.1,9765.0
-142.1,-576.0,1466.7,-60.6,-13001.1,-5080.6,1582.0
264.6,13601.3,-9011.1,-53.9,-4602.0,-6946.5,16317.0
-157.9,-23065.1,-6085.9,82.4,-1047.1,3967.0,23855.0
485.4,23013.9,7685.4,-13.9,-1508.5,4518.2,24268.0
292.5,30941.3,2684.9,-18.7,-114.9,1325.7,31058.0
-30.1,1109.2,-20066.0,-23.1,-15244.2,-840.2,20096.0
11.9,95.0,14732.5,-466.1,-15215.5,95.5,14732.0
-130.8,-4444.8,1873.6,60.5,-2231.5,-5294.2,4825.0
358.7,-39.8,-318.1,-55.6,-14933.2,1727.1,481.0
-50.3,-4910.9,-12701.4,-84.5,-12970.2,5013.6,13617.0
352.8,16767.6,-6764.0,-72.6,-2070.5,-5137.6,18083.0
101.9,-2244.0,-4903.6,-30.3,-12397.0,5674.7,5393.0
144.0,-7400.3,-2609.1,84.9,-1626.4,4617.0,7848.0
-566.2,14431.6,30800.1,-14.4,-12201.3,5716.9,34018.0
-1299.2,-3918.2,-17675.5,-24.5,-14589.4,3237.0,18151.0
-497.3,52.2,-418.1,-5.5,-14662.8,-1781.5,651.0
-373.1,-10.3,-72.2,16.8,-14874.6,1569.5,380.0
-84.8,972.5,23612.0,-83.9,-14971.2,616.6,23632.0
896.6,911.3,-17880.0,-13.8,-15167.5,-772.9,17925.0
-407.0,1411.6,31039.3,10.9,-15185.7,691.8,31074.0
-61.7,-68.0,-374.9,20.2,-14627.3,2738.3,386.0
200.8,-3430.3,-17708.1,-3.3,-14472.5,2803.9,18038.0
-327.0,-4674.1,8663.2,42.9,-11516.9,-6209.3,9849.0
-46.2,-0.1,9.2,32.8,-13074.4,5063.7,47.0
-1718.6,5766.5,-30527.0,22.5,-14567.3,-2751.4,31114.0
-1508.5,273.5,5870.5,20.8,-15184.5,708.9,6067.0
-326.5,-6040.4,-11792.1,-101.1,-11765.9,6032.4,13253.0
-378.4,14788.8,-26275.1,38.7,-11474.9,-6457.6,30153.0
384.7,-15481.6,-35381.6,-9.0,-12567.7,5497.9,38622.0
-1949.7,39383.4,3071.0,-81.9,-14.7,136.3,39551.0
-257.6,11169.0,9602.5,-6.6,-6367.3,7407.5,14731.0
62.3,36725.6,14792.1,-20.9,-2122.6,5269.8,39592.0
287.5,1046.8,-25759.1,63.6,-14966.3,-605.5,25782.0
1674.0,-38.0,-1312.5,-21.2,-14954.2,359.6,2127.0
-44.1,1243.8,-3445.1,34.2,-13234.5,-4762.5,3662.0
658.1,-19676.9,8350.8,48.7,-2281.9,-5381.7,21385.0
11.1,11951.2,-3734.6,4.5,-1332.5,-4263.1,12521.0
-53.2,8.6,31.9,8.3,-13578.4,4492.4,62.0
30.4,-14020.8,16805.9,8.0,-8879.2,-7405.7,21886.0
-144.8,-4023.6,9558.4,88.2,-12649.7,-5321.6,10371.0
38.5,202.5,1469.1,-44.0,-14782.2,2012.9,1483.0
-2.8,91.3,-54.9,2.6,-4188.7,-6731.9,106.0
435.3,-1295.1,836.1,-38.5,-4546.4,-7014.9,1601.0
-124.5,4569.1,4263.5,-45.8,-6948.1,7446.3,6250.0
-37.3,673.3,-781.3,87.7,-8510.6,-7349.9,1032.0
-236.2,13335.9,-19566.9,-10.7,-10285.1,-7009.1,23680.0
-130.5,-9077.4,1242.4,60.1,-278.4,-2026.9,9162.0
247.7,1111.1,3276.0,10.6,-13791.8,4677.4,3468.0
-643.1,-701.9,14217.4,-15.8,-15188.2,-751.0,14249.0
-34.4,12136.3,-10310.1,22.2,-6381.0,-7509.5,15924.0
-147.2,-81.4,241.1,-73.3,-13417.6,-4777.8,294.0
1271.6,-31089.7,6790.2,-272.0,-943.7,-4270.6,31848.0
494.7,-11179.2,-6352.6,39.5,-3705.6,6524.3,12867.0
278.3,-19661.2,39143.6,16.3,-11974.4,-6015.1,43804.0
-211.5,1454.8,1859.7,-29.6,-9295.6,7272.2,2370.0
125.0,-34216.4,-18618.0,33.0,-3475.5,6387.7,38953.0
-1958.2,5968.4,-4884.1,-19.9,-6002.3,-7330.9,7956.0
-1707.4,-31227.8,-11352.3,96.1,-1883.1,5165.0,33271.0
449.4,612.3,-965.4,-122.7,-10503.1,-6717.7,1228.0
330.1,1523.5,-5162.1,10.1,-13809.1,-4078.2,5392.0
-34.1,-1366.4,1013.2,-26.3,-5243.4,-7081.4,1701.0
-152.0,-6772.7,9210.0,27.8,-9791.1,-7196.1,11433.0
-35.5,10988.2,4882.7,13.4,-2455.3,5525.5,12024.0
-37.1,7491.8,-12511.4,19.4,-11041.1,-6608.9,14582.0
819.5,-38730.5,15965.5,70.1,-2200.8,-5342.6,41900.0
704.4,-6044.2,26065.1,-9.9,-14248.9,-3306.2,26766.0
-1480.2,19860.7,35984.4,-51.6,-11382.3,6280.5,41128.0
370.6,11026.2,1746.3,-46.2,-366.8,2326.5,11169.0
-8.8,10007.9,-9378.9,49.7,-7113.2,-7587.9,13715.0
617.8,6992.3,577.7,31.8,-109.8,1294.8,7043.0
-136.4,559.7,1841.0,-172.7,-13711.3,4181.0,1929.0
-172.8,-26068.1,2939.5,15.7,-194.3,-1721.9,26233.0
-228.9,10056.9,-21093.6,-9.0,-12243.1,-5836.0,23369.0
-287.4,11193.1,-12230.4,-15.3,-8201.3,-7506.9,16581.0
-336.5,-27716.4,17847.2,100.7,-4416.5,-6856.7,32967.0
20.4,625.3,843.8,9.4,-9766.0,7216.2,1050.0
3.8,8707.9,-8338.1,-4.4,-7196.4,-7516.5,12056.0
-453.6,-348.0,-2521.3,-128.3,-14803.7,2045.3,2585.0
807.4,-311.8,3021.7,-168.0,-14783.7,-1463.8,3143.0
-69.0,-8630.7,12198.4,108.0,-9985.7,-7062.3,14943.0
-359.5,1133.7,2945.8,138.4,-13140.9,5084.4,3176.0
268.8,17601.6,3671.5,-32.2,-650.4,3120.7,17982.0
1026.0,14684.6,-10784.2,-4.4,-5333.0,-7262.2,18247.0
-175.7,17742.3,-7412.4,-18.2,-2270.3,-5434.9,19229.0
-393.0,-779.3,-7254.8,17.7,-14869.5,1592.3,7307.0
11.8,-799.8,-4498.2,-374.2,-14847.0,2651.1,4568.0
84.4,34123.0,18302.9,-78.7,-3354.9,6255.9,38721.0
422.8,580.5,-2845.2,2.0,-14397.2,-2919.3,2934.0
-1341.0,-3909.3,-17636.5,-24.5,-14589.4,3237.0,18114.0
-91.3,-15079.9,-6227.4,-90.5,-2206.8,5346.8,16315.0
1790.7,-5488.5,39176.3,32.7,-14933.8,-2093.7,39599.0
331.4,-18002.4,-11337.4,19.0,-4251.7,6752.4,21277.0
153.3,177.3,377.9,47.7,-12248.1,5781.1,444.0
-317.9,-14077.3,9025.0,1.6,-4381.1,-6833.3,16724.0
449.6,3460.1,-6819.1,12.7,-12177.8,-6173.1,7659.0
75.8,-2544.6,-17176.6,-1.5,-14659.9,2172.2,17364.0
39.9,852.2,4538.7,4.9,-14515.2,2729.4,4618.0
-237.9,-30762.9,8008.1,60.3,-958.5,-3680.4,31788.0
316.2,11961.2,-44339.3,70.2,-13927.7,-3757.5,45925.0
-282.6,-3051.3,-19945.5,-21.8,-14681.0,2243.3,20179.0
-93.8,23201.5,8431.4,-52.4,-1751.8,4819.5,24686.0
-304.5,4261.5,-18558.5,22.2,-14233.8,-3270.7,19043.0
472.2,-2611.4,7189.4,-43.8,-13207.1,-4799.9,7663.0
193.9,7909.6,22052.9,67.8,-13547.4,4858.2,23429.0
256.4,-1687.0,-2491.3,-21.6,-10195.0,6885.6,3019.0
-787.7,11.1,-24.9,49.4,-12873.8,-5096.1,788.0
375.5,-26670.8,-4651.0,5.0,-436.9,2505.6,27075.0
386.7,5368.7,-6628.3,-14.5,-9053.0,-7338.8,8538.0
606.5,15308.9,25213.0,44.2,-11146.1,6767.3,29502.0
-157.7,7208.7,6635.1,-16.2,-6925.4,7527.9,9798.0
362.7,4556.9,-18649.0,-16.2,-14108.1,-3446.7,19201.0
255.2,17812.1,-20790.3,-2.5,-8635.8,-7399.3,27378.0
135.2,-1665.7,-35440.7,23.6,-15192.6,713.9,35480.0
-309.7,-24545.4,32754.3,-38.0,-9600.7,-7194.1,40931.0
163.4,-2024.3,-5529.0,49.4,-13228.2,4840.5,5890.0
-770.6,5376.0,32461.0,-22.0,-14554.5,2408.1,32912.0
293.2,-5722.4,-917.8,-43.6,-387.4,2401.4,5802.0
110.2,8374.9,9929.5,80.2,-8781.4,7404.0,12990.0
-182.6,9525.7,-9162.9,-64.6,-7156.5,-7436.9,13218.0
102.0,10045.1,-42693.9,-14.6,-14313.7,-3368.7,43859.0
5.5,8805.2,-16602.4,-15.3,-11668.3,-6188.6,18792.0
613.7,9861.1,15169.5,-15.1,-10676.2,6938.3,18103.0
-105.5,24223.7,7680.5,62.7,-1350.5,4259.7,25412.0
-160.0,-890.9,-31.1,34.8,-0.7,-159.3,905.0
72.8,-2604.3,-1546.5,-7.0,-3887.2,6534.9,3029.0
161.3,-11798.1,2463.0,16.3,-631.1,-3024.0,12053.0
-136.6,8266.5,21576.9,-9.1,-13244.0,5075.8,23106.0
1728.9,-5212.6,9402.6,24.2,-11356.9,-6299.7,10888.0
256.6,1907.5,-3660.3,29.3,-11735.8,-6125.1,4135.0
627.8,5306.4,-3641.3,312.7,-4951.4,-7156.8,6466.0
-994.0,283.0,2910.8,26.0,-14843.6,1473.0,3088.0
451.1,7719.9,-11688.0,-23.7,-10503.2,-6935.6,14014.0
-64.4,-24566.2,-22598.3,53.3,-6884.8,7484.1,33379.0
63.5,-7030.5,-11105.7,-7.7,-10924.4,6918.6,13144.0
-47.5,-20437.5,-26310.0,12.4,-9411.6,7311.9,33315.0
1888.6,1306.5,26473.9,13.3,-15259.9,753.9,26573.0
-590.4,2030.3,2511.6,-4.7,-9059.1,7335.5,3283.0
197.9,21297.0,-11488.2,-14.2,-3378.9,-6264.5,24198.0
-223.9,-40217.9,8025.3,47.3,-572.2,-2866.3,41011.0
358.9,-36240.4,26960.2,8.6,-5333.2,-7168.6,45170.0
-51.5,-7300.6,-30070.0,78.4,-14187.3,3444.0,30943.0
-417.5,1084.0,2359.7,2.8,-12473.0,5710.0,2630.0
785.9,-6713.5,28736.7,-9.3,-14238.0,-3327.9,29520.0
-91.2,-454.7,-2755.1,5.1,-14698.0,2410.2,2793.0
736.8,-817.0,2203.1,-49.2,-13280.0,-4908.6,2462.0
-79.1,810.5,5191.6,30.0,-14748.0,2308.0,5255.0
-80.0,-29403.8,16473.1,13.1,-3573.5,-6378.6,33703.0
1089.0,-38461.6,17957.2,67.0,-2684.5,-5754.4,42461.0
461.9,2220.8,-324.0,75.5,-341.7,-2232.7,2291.0
916.8,3244.3,-817.0,43.4,-903.4,-3541.8,3468.0
204.7,-8505.2,-1603.0,-4.6,-513.8,2726.2,8657.0
1395.9,15266.9,-18003.6,-13.9,-8866.4,-7518.9,23646.0
-1038.0,-5472.9,24446.0,18.7,-14233.0,-3187.9,25072.0
47.4,367.9,1474.3,21.0,-14172.0,3572.4,1520.0
-635.4,-24284.6,-20853.1,21.6,-6352.8,7397.3,32015.0
-1244.1,18615.9,-43877.6,-17.9,-12694.2,-5385.8,47679.0
85.9,-3980.5,-14166.2,99.1,-14021.1,3939.2,14715.0
428.1,-207.2,-4310.7,6.8,-15063.5,732.9,4336.0
63.4,14700.0,21044.6,-51.5,-10141.0,7085.1,25670.0
943.5,-6975.0,-7142.0,15.8,-7705.0,7523.6,10027.0
-307.0,8095.2,-11550.1,34.9,-10039.0,-7039.7,14107.0
436.6,1038.0,3259.5,49.2,-13596.4,4321.8,3448.0
8.1,13084.3,-22569.2,2.0,-11273.0,-6534.1,26087.0
391.9,-30902.8,-47752.4,149.1,-10667.8,6905.0,56880.0
-252.5,-87.4,27147.9,-28.3,-15070.9,-49.9,27149.0
-202.3,7868.8,6540.8,-88.2,-6256.6,7528.0,10234.0
362.6,-4.7,-993.6,193.2,-15164.0,132.7,1057.0
-580.7,37023.9,40606.3,-85.0,-8163.7,7441.6,54954.0
-57.7,-7263.6,-4453.9,20.9,-4110.4,6703.2,8520.0
-76.4,4181.8,-16642.5,10.2,-14017.1,-3519.0,17160.0
34.1,-20761.9,9211.7,24.6,-2486.6,-5603.9,22713.0
-19.5,70.4,-806.4,10.2,-14943.4,-1242.8,809.0
-168.5,-19029.0,4041.5,137.5,-751.7,-3533.3,19454.0
175.5,37.6,-425.8,94.4,-14816.3,-1207.7,462.0
-149.1,6994.8,10569.3,2.9,-10478.5,6934.6,12675.0
-15.1,19407.1,13256.4,-281.9,-4845.7,7092.4,23502.0
-813.5,-1186.5,-5541.6,-22.0,-14559.9,3123.5,5725.0
1105.8,-25246.9,-29272.0,-6.5,-8575.3,7396.0,38671.0
235.4,-9058.2,-21143.8,13.5,-12725.8,5451.0,23003.0
904.0,6621.7,-8447.7,12.9,-9315.3,-7302.5,10771.0
-72.8,-851.6,910.9,0.9,-8037.8,-7538.3,1249.0
321.8,-8.4,-420.7,-13.8,-14998.1,258.2,529.0
-1531.1,18241.2,-7316.7,6.7,-2082.6,-5193.8,19713.0
-38.7,4232.6,10450.9,-8.9,-12940.0,5239.6,11275.0
-86.2,-6041.3,-12332.9,21.4,-12137.4,5944.9,13733.0
-260.4,34077.9,26120.0,-45.7,-5536.7,7223.0,42937.0
-118.2,-5689.4,2060.8,-0.2,-1750.8,-4832.4,6052.0
-696.5,-18584.3,-22928.3,25.9,-8973.2,7270.8,29522.0
-139.0,-16055.2,14923.0,68.1,-7017.1,-7549.7,21919.0
-48.5,-15126.7,-27767.2,3.3,-11464.1,6246.3,31620.0
-481.8,687.9,7379.2,-16.6,-14881.8,1377.7,7426.0
-69.1,-1838.8,-4738.5,23.4,-13054.9,5058.8,5083.0
-140.8,6227.3,-7434.4,-3.9,-8806.8,-7375.3,9698.0
-484.4,23167.0,10509.2,-67.9,-2570.8,5664.9,25443.0
145.6,14322.6,5461.7,52.0,-1925.5,5048.6,15329.0
-1306.5,34265.2,25152.0,-17.0,-5333.4,7264.2,42525.0
-463.3,9320.1,14206.8,7.1,-10488.9,6883.4,16997.0
199.4,1304.2,1225.0,-57.0,-7045.4,7516.4,1800.0
876.7,-16948.1,671.4,15.1,-19.3,-507.0,16984.0
94.4,-13392.8,22819.5,-80.7,-11074.9,-6500.0,26459.0
-282.1,21823.5,-18901.2,-65.2,-6403.0,-7392.9,28872.0
42.6,-298.6,3129.8,18.9,-14865.8,-1420.5,3144.0
-451.7,-355.6,8179.2,3.2,-15041.4,-652.4,8199.0
1382.4,-27961.2,10905.0,-27.1,-2022.0,-5181.1,30044.0
1212.1,-19236.8,-6717.8,-18.5,-1626.2,4653.3,20412.0
-1684.8,-24174.4,6172.3,31.0,-937.8,-3664.0,25006.0
651.3,335.5,561.1,29.7,-11032.7,6621.6,922.0
-750.9,-6611.1,9669.2,10.5,-10365.3,-7089.2,11737.0
52.6,-7541.2,-2051.1,-46.0,-1031.6,3790.7,7815.0
56.0,18.9,102.9,42.6,-14648.9,2222.5,118.0
741.1,-25181.3,-33371.0,34.7,-9810.1,7402.1,41812.0
-323.5,843.6,-1835.8,2.3,-12304.2,-5647.1,2046.0
-521.1,7463.5,-2016.4,-2.0,-1053.0,-3898.9,7748.0
-41.3,-5982.8,-7619.6,50.4,-9165.4,7200.4,9687.0
-1577.7,8849.2,29411.6,-9.3,-13956.5,4197.3,30754.0
-336.2,-28400.9,-5671.1,39.9,-599.6,3000.0,28963.0
-27.7,1829.4,-4373.3,41.3,-12879.5,-5385.6,4740.0
74.6,-5225.4,2039.1,-25.3,-2004.1,-5138.7,5609.0
